,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
354,20.0,27.0,25.0,38.0,33.0,38.0,38.0,50.0,31.0,42.0,37.0,54.0,44.0,42.0,36.0,34.0,33.0
355,49.0,35.0,40.0,34.0,35.0,46.0,37.0,33.0,40.0,37.0,41.0,43.0,49.0,45.0,44.0,33.0,41.0
356,31.0,41.0,38.0,40.0,38.0,30.0,34.0,41.0,50.0,43.0,43.0,49.0,41.0,45.0,44.0,32.0,27.0
357,39.0,41.0,40.0,35.0,37.0,54.0,31.0,42.0,34.0,25.0,40.0,44.0,42.0,43.0,42.0,40.0,42.0
358,31.0,42.0,41.0,40.0,30.0,50.0,47.0,43.0,40.0,49.0,36.0,40.0,44.0,41.0,46.0,33.0,39.0
359,48.0,40.0,40.0,45.0,41.0,45.0,45.0,47.0,28.0,43.0,41.0,43.0,43.0,43.0,42.0,42.0,45.0
360,40.0,62.0,48.0,43.0,38.0,36.0,41.0,39.0,45.0,53.0,41.0,50.0,43.0,52.0,52.0,34.0,51.0
361,36.0,47.0,38.0,37.0,34.0,45.0,37.0,38.0,45.0,44.0,36.0,35.0,33.0,39.0,37.0,42.0,44.0
362,26.0,24.0,37.0,38.0,47.0,38.0,41.0,40.0,51.0,51.0,37.0,40.0,37.0,44.0,42.0,47.0,44.0
363,45.0,39.0,40.0,44.0,39.0,39.0,50.0,37.0,29.0,53.0,57.0,47.0,32.0,35.0,36.0,36.0,41.0
364,44.0,32.0,53.0,40.0,45.0,38.0,33.0,44.0,33.0,49.0,27.0,42.0,39.0,48.0,38.0,33.0,43.0
365,34.0,34.0,32.0,40.0,36.0,31.0,48.0,44.0,39.0,55.0,42.0,43.0,42.0,44.0,45.0,51.0,46.0
366,30.0,35.0,36.0,47.0,39.0,62.0,38.0,47.0,35.0,51.0,48.0,37.0,47.0,55.0,52.0,32.0,38.0
367,35.0,47.0,43.0,52.0,36.0,32.0,44.0,40.0,48.0,45.0,38.0,32.0,45.0,38.0,52.0,39.0,38.0
368,32.0,32.0,39.0,35.0,37.0,31.0,35.0,41.0,42.0,35.0,48.0,40.0,39.0,40.0,39.0,35.0,45.0
369,39.0,42.0,43.0,42.0,44.0,50.0,39.0,48.0,49.0,42.0,43.0,37.0,30.0,39.0,47.0,38.0,32.0
370,35.0,49.0,26.0,49.0,42.0,35.0,42.0,44.0,50.0,46.0,37.0,43.0,43.0,51.0,41.0,37.0,40.0
371,42.0,47.0,45.0,36.0,36.0,53.0,40.0,48.0,29.0,47.0,45.0,37.0,39.0,34.0,43.0,33.0,39.0
372,38.0,37.0,33.0,42.0,41.0,46.0,39.0,42.0,37.0,63.0,39.0,40.0,39.0,39.0,41.0,38.0,44.0
373,51.0,35.0,33.0,38.0,42.0,53.0,44.0,48.0,33.0,43.0,39.0,31.0,44.0,37.0,41.0,32.0,43.0
374,46.0,48.0,41.0,48.0,37.0,49.0,50.0,49.0,34.0,42.0,33.0,35.0,50.0,36.0,47.0,43.0,48.0
375,29.0,33.0,42.0,52.0,33.0,33.0,45.0,44.0,28.0,33.0,47.0,50.0,48.0,53.0,33.0,39.0,37.0
376,42.0,30.0,37.0,41.0,39.0,48.0,42.0,31.0,37.0,39.0,30.0,54.0,41.0,41.0,40.0,47.0,25.0
377,46.0,60.0,42.0,48.0,36.0,41.0,57.0,51.0,42.0,48.0,44.0,35.0,42.0,47.0,48.0,39.0,41.0
378,32.0,45.0,35.0,38.0,49.0,46.0,43.0,43.0,47.0,38.0,38.0,46.0,44.0,41.0,45.0,27.0,47.0
379,37.0,57.0,29.0,40.0,39.0,30.0,39.0,67.0,39.0,45.0,46.0,33.0,41.0,45.0,51.0,46.0,47.0
380,57.0,46.0,49.0,39.0,37.0,49.0,45.0,33.0,49.0,51.0,45.0,51.0,42.0,45.0,45.0,36.0,31.0
381,41.0,37.0,49.0,41.0,40.0,45.0,44.0,52.0,48.0,37.0,59.0,45.0,50.0,46.0,33.0,53.0,48.0
382,41.0,37.0,37.0,44.0,43.0,49.0,40.0,49.0,50.0,51.0,44.0,54.0,40.0,46.0,37.0,48.0,42.0
383,31.0,45.0,35.0,39.0,45.0,34.0,33.0,34.0,43.0,43.0,40.0,44.0,55.0,53.0,41.0,52.0,30.0
384,36.0,33.0,32.0,38.0,45.0,32.0,41.0,46.0,40.0,45.0,44.0,45.0,42.0,40.0,49.0,45.0,32.0
385,46.0,44.0,34.0,43.0,30.0,47.0,37.0,35.0,38.0,31.0,37.0,40.0,39.0,36.0,25.0,42.0,41.0
386,33.0,41.0,40.0,35.0,31.0,49.0,23.0,25.0,38.0,29.0,30.0,38.0,28.0,36.0,27.0,37.0,22.0
387,30.0,32.0,26.0,32.0,29.0,20.0,38.0,34.0,27.0,25.0,38.0,36.0,33.0,38.0,22.0,36.0,31.0
388,36.0,33.0,35.0,31.0,34.0,23.0,34.0,39.0,34.0,25.0,18.0,32.0,20.0,45.0,39.0,36.0,38.0
389,23.0,31.0,31.0,31.0,29.0,38.0,36.0,28.0,42.0,41.0,41.0,38.0,34.0,39.0,31.0,42.0,38.0
390,31.0,17.0,37.0,28.0,37.0,49.0,32.0,36.0,38.0,48.0,39.0,47.0,41.0,30.0,45.0,27.0,47.0
391,28.0,33.0,30.0,29.0,32.0,24.0,46.0,21.0,27.0,33.0,35.0,34.0,34.0,39.0,30.0,36.0,33.0
392,29.0,41.0,34.0,24.0,32.0,32.0,49.0,40.0,44.0,44.0,18.0,44.0,41.0,32.0,41.0,44.0,36.0
393,34.0,35.0,34.0,30.0,40.0,42.0,47.0,33.0,28.0,30.0,41.0,48.0,32.0,43.0,45.0,50.0,44.0
394,46.0,49.0,50.0,31.0,38.0,31.0,43.0,25.0,45.0,37.0,37.0,37.0,47.0,36.0,29.0,41.0,44.0
395,36.0,24.0,31.0,38.0,45.0,39.0,33.0,48.0,45.0,40.0,29.0,39.0,37.0,41.0,47.0,36.0,27.0
396,28.0,22.0,29.0,34.0,31.0,50.0,24.0,37.0,25.0,41.0,31.0,42.0,24.0,37.0,33.0,48.0,30.0
397,34.0,32.0,28.0,28.0,33.0,38.0,37.0,25.0,34.0,45.0,25.0,41.0,28.0,33.0,38.0,25.0,39.0
398,35.0,31.0,24.0,28.0,43.0,41.0,35.0,52.0,35.0,24.0,49.0,50.0,47.0,46.0,43.0,36.0,41.0
399,32.0,32.0,26.0,41.0,26.0,35.0,41.0,38.0,39.0,32.0,19.0,38.0,49.0,46.0,33.0,26.0,26.0
400,52.0,46.0,41.0,56.0,55.0,30.0,37.0,48.0,43.0,37.0,43.0,39.0,34.0,38.0,39.0,45.0,35.0
401,32.0,27.0,33.0,37.0,28.0,37.0,29.0,41.0,40.0,33.0,43.0,37.0,44.0,48.0,46.0,38.0,47.0
402,31.0,41.0,37.0,32.0,24.0,38.0,47.0,44.0,43.0,40.0,43.0,32.0,26.0,41.0,42.0,54.0,32.0
403,30.0,32.0,35.0,31.0,39.0,42.0,42.0,21.0,38.0,49.0,42.0,40.0,37.0,28.0,45.0,31.0,43.0
404,28.0,29.0,27.0,40.0,26.0,45.0,48.0,32.0,32.0,50.0,35.0,45.0,42.0,53.0,42.0,42.0,47.0
405,34.0,37.0,40.0,36.0,42.0,43.0,35.0,36.0,32.0,44.0,31.0,56.0,52.0,42.0,39.0,38.0,43.0
406,32.0,34.0,25.0,37.0,30.0,38.0,58.0,38.0,37.0,42.0,42.0,45.0,38.0,54.0,36.0,41.0,42.0
407,41.0,29.0,40.0,44.0,44.0,43.0,35.0,30.0,34.0,39.0,42.0,41.0,27.0,32.0,39.0,45.0,46.0
408,40.0,40.0,35.0,27.0,37.0,34.0,48.0,40.0,34.0,53.0,53.0,52.0,49.0,54.0,42.0,29.0,48.0
409,40.0,32.0,40.0,36.0,51.0,42.0,40.0,47.0,35.0,41.0,47.0,34.0,42.0,32.0,27.0,44.0,46.0
410,48.0,28.0,28.0,42.0,42.0,43.0,36.0,53.0,47.0,34.0,44.0,31.0,21.0,40.0,50.0,60.0,50.0
411,42.0,43.0,50.0,41.0,38.0,39.0,31.0,40.0,29.0,40.0,39.0,45.0,39.0,26.0,27.0,38.0,45.0
412,29.0,24.0,34.0,36.0,42.0,39.0,41.0,30.0,41.0,34.0,42.0,40.0,34.0,36.0,40.0,33.0,57.0
413,44.0,48.0,42.0,46.0,39.0,43.0,49.0,54.0,34.0,39.0,33.0,43.0,49.0,45.0,40.0,39.0,45.0
414,31.0,19.0,50.0,41.0,40.0,31.0,51.0,38.0,35.0,47.0,38.0,36.0,38.0,36.0,37.0,32.0,39.0
415,26.0,40.0,41.0,38.0,45.0,43.0,41.0,33.0,40.0,41.0,42.0,47.0,37.0,25.0,44.0,43.0,49.0
416,55.0,42.0,47.0,36.0,39.0,26.0,41.0,31.0,28.0,30.0,41.0,51.0,35.0,31.0,40.0,46.0,41.0
417,46.0,42.0,35.0,34.0,38.0,48.0,31.0,33.0,40.0,32.0,35.0,57.0,42.0,38.0,41.0,38.0,57.0
418,32.0,30.0,34.0,47.0,41.0,46.0,36.0,51.0,28.0,40.0,36.0,28.0,43.0,37.0,39.0,42.0,30.0
419,27.0,37.0,22.0,46.0,39.0,35.0,51.0,39.0,38.0,40.0,35.0,41.0,24.0,42.0,37.0,36.0,39.0
420,37.0,27.0,41.0,42.0,39.0,41.0,32.0,42.0,36.0,26.0,42.0,42.0,34.0,26.0,39.0,36.0,46.0
421,38.0,26.0,43.0,38.0,41.0,37.0,52.0,42.0,37.0,29.0,48.0,35.0,37.0,40.0,27.0,24.0,38.0
422,36.0,31.0,38.0,42.0,42.0,37.0,40.0,29.0,43.0,40.0,36.0,43.0,35.0,47.0,37.0,56.0,40.0
423,27.0,47.0,45.0,47.0,33.0,52.0,38.0,49.0,33.0,37.0,35.0,49.0,47.0,37.0,34.0,53.0,43.0
424,36.0,45.0,41.0,36.0,46.0,35.0,41.0,41.0,41.0,52.0,47.0,27.0,42.0,43.0,30.0,31.0,39.0
425,33.0,45.0,50.0,39.0,33.0,42.0,41.0,35.0,32.0,42.0,38.0,48.0,26.0,41.0,45.0,46.0,41.0
426,37.0,32.0,46.0,32.0,40.0,36.0,40.0,41.0,32.0,54.0,43.0,34.0,53.0,36.0,22.0,34.0,28.0
427,18.0,34.0,24.0,31.0,31.0,35.0,30.0,28.0,26.0,33.0,42.0,36.0,23.0,26.0,21.0,21.0,35.0
428,24.0,22.0,35.0,42.0,35.0,28.0,35.0,47.0,30.0,34.0,33.0,37.0,40.0,41.0,44.0,47.0,37.0
429,29.0,25.0,32.0,41.0,34.0,33.0,30.0,41.0,30.0,34.0,33.0,18.0,33.0,40.0,34.0,44.0,47.0
430,49.0,40.0,42.0,33.0,47.0,33.0,33.0,32.0,40.0,31.0,34.0,27.0,25.0,46.0,37.0,30.0,24.0
431,48.0,44.0,49.0,39.0,38.0,35.0,41.0,32.0,48.0,28.0,38.0,40.0,35.0,32.0,45.0,27.0,32.0
432,34.0,27.0,28.0,31.0,28.0,27.0,32.0,34.0,23.0,27.0,37.0,27.0,19.0,46.0,24.0,35.0,22.0
433,34.0,35.0,32.0,36.0,30.0,41.0,28.0,30.0,21.0,28.0,42.0,34.0,37.0,46.0,23.0,30.0,30.0
434,35.0,33.0,28.0,41.0,30.0,32.0,42.0,49.0,41.0,37.0,38.0,39.0,38.0,26.0,38.0,37.0,42.0
435,47.0,44.0,48.0,37.0,43.0,36.0,34.0,49.0,41.0,36.0,36.0,37.0,41.0,42.0,43.0,36.0,39.0
436,32.0,36.0,32.0,33.0,31.0,41.0,36.0,36.0,14.0,32.0,37.0,44.0,36.0,40.0,33.0,23.0,36.0
437,30.0,35.0,48.0,40.0,39.0,41.0,31.0,29.0,30.0,31.0,36.0,44.0,31.0,33.0,36.0,36.0,33.0
438,34.0,30.0,34.0,36.0,21.0,47.0,32.0,37.0,29.0,37.0,33.0,37.0,36.0,36.0,24.0,42.0,22.0
439,28.0,33.0,36.0,28.0,30.0,36.0,32.0,27.0,30.0,43.0,35.0,35.0,34.0,40.0,35.0,50.0,32.0
440,47.0,31.0,35.0,38.0,33.0,37.0,35.0,28.0,41.0,42.0,34.0,47.0,32.0,35.0,27.0,32.0,26.0
441,43.0,34.0,37.0,33.0,37.0,36.0,37.0,36.0,45.0,39.0,37.0,27.0,31.0,23.0,34.0,30.0,42.0
442,34.0,43.0,28.0,36.0,42.0,41.0,36.0,29.0,36.0,35.0,34.0,34.0,39.0,41.0,39.0,29.0,33.0
443,38.0,46.0,32.0,52.0,41.0,34.0,46.0,36.0,34.0,32.0,23.0,43.0,31.0,22.0,28.0,36.0,43.0
444,32.0,39.0,37.0,30.0,33.0,38.0,29.0,46.0,34.0,29.0,37.0,38.0,31.0,35.0,50.0,44.0,34.0
445,43.0,47.0,38.0,39.0,45.0,26.0,39.0,31.0,31.0,29.0,32.0,36.0,29.0,25.0,42.0,26.0,39.0
446,37.0,29.0,31.0,39.0,41.0,30.0,37.0,40.0,38.0,46.0,32.0,39.0,34.0,35.0,38.0,40.0,36.0
447,39.0,29.0,37.0,41.0,48.0,40.0,40.0,40.0,31.0,37.0,40.0,32.0,45.0,40.0,37.0,48.0,37.0
448,41.0,43.0,45.0,44.0,41.0,42.0,24.0,43.0,36.0,34.0,39.0,34.0,44.0,38.0,49.0,36.0,37.0
449,32.0,40.0,30.0,35.0,36.0,29.0,34.0,27.0,35.0,38.0,39.0,27.0,31.0,25.0,31.0,31.0,34.0
450,40.0,46.0,42.0,35.0,34.0,48.0,32.0,31.0,43.0,41.0,37.0,42.0,33.0,37.0,41.0,38.0,33.0
451,36.0,43.0,53.0,31.0,45.0,35.0,53.0,49.0,53.0,31.0,49.0,46.0,48.0,45.0,29.0,41.0,36.0
452,47.0,40.0,41.0,41.0,38.0,53.0,38.0,47.0,33.0,46.0,41.0,46.0,37.0,35.0,35.0,46.0,28.0
453,42.0,50.0,41.0,34.0,37.0,36.0,47.0,53.0,44.0,38.0,40.0,35.0,27.0,47.0,44.0,35.0,24.0
454,40.0,33.0,40.0,42.0,36.0,20.0,44.0,38.0,47.0,35.0,32.0,33.0,38.0,35.0,48.0,54.0,32.0
455,32.0,42.0,33.0,46.0,41.0,37.0,37.0,26.0,44.0,32.0,30.0,34.0,36.0,50.0,30.0,41.0,45.0
456,39.0,35.0,41.0,29.0,38.0,25.0,40.0,28.0,26.0,41.0,39.0,32.0,46.0,28.0,45.0,37.0,34.0
457,37.0,40.0,39.0,28.0,33.0,43.0,41.0,44.0,27.0,47.0,48.0,26.0,32.0,37.0,34.0,38.0,34.0
458,29.0,32.0,28.0,41.0,36.0,35.0,34.0,31.0,30.0,37.0,32.0,33.0,44.0,29.0,32.0,34.0,36.0
459,38.0,38.0,45.0,32.0,45.0,38.0,33.0,45.0,34.0,31.0,36.0,34.0,38.0,35.0,23.0,39.0,38.0
460,29.0,34.0,31.0,36.0,38.0,35.0,39.0,39.0,35.0,29.0,46.0,38.0,31.0,35.0,35.0,26.0,37.0
461,34.0,30.0,26.0,37.0,37.0,27.0,28.0,37.0,33.0,39.0,39.0,35.0,27.0,35.0,34.0,35.0,35.0
462,30.0,38.0,37.0,38.0,47.0,40.0,28.0,36.0,33.0,31.0,37.0,29.0,27.0,27.0,34.0,35.0,34.0
463,28.0,27.0,36.0,23.0,37.0,31.0,36.0,38.0,43.0,25.0,37.0,49.0,30.0,22.0,42.0,35.0,46.0
464,28.0,26.0,23.0,34.0,37.0,27.0,34.0,31.0,48.0,31.0,25.0,41.0,38.0,38.0,32.0,43.0,39.0
465,35.0,36.0,35.0,36.0,36.0,40.0,41.0,39.0,29.0,32.0,31.0,35.0,45.0,30.0,35.0,42.0,38.0
466,45.0,29.0,29.0,35.0,35.0,29.0,42.0,40.0,37.0,46.0,43.0,52.0,35.0,49.0,38.0,55.0,29.0
467,40.0,28.0,35.0,34.0,29.0,35.0,39.0,36.0,36.0,42.0,39.0,29.0,37.0,36.0,38.0,41.0,26.0
468,39.0,34.0,26.0,15.0,32.0,35.0,41.0,45.0,31.0,33.0,32.0,46.0,28.0,47.0,40.0,28.0,41.0
469,32.0,37.0,23.0,27.0,41.0,41.0,29.0,33.0,40.0,35.0,33.0,41.0,38.0,32.0,33.0,53.0,39.0
470,37.0,32.0,40.0,34.0,26.0,37.0,27.0,40.0,28.0,39.0,36.0,40.0,25.0,30.0,41.0,37.0,40.0
471,23.0,29.0,32.0,27.0,33.0,31.0,33.0,29.0,35.0,38.0,30.0,45.0,37.0,34.0,31.0,34.0,48.0
472,36.0,31.0,21.0,34.0,27.0,29.0,36.0,39.0,36.0,36.0,26.0,37.0,38.0,36.0,40.0,46.0,50.0
473,21.0,21.0,21.0,36.0,29.0,30.0,30.0,30.0,28.0,37.0,28.0,39.0,49.0,28.0,36.0,35.0,42.0
474,24.0,32.0,30.0,23.0,29.0,32.0,26.0,39.0,44.0,35.0,38.0,37.0,30.0,39.0,25.0,38.0,24.0
475,35.0,22.0,28.0,37.0,41.0,43.0,40.0,28.0,42.0,33.0,38.0,34.0,34.0,37.0,46.0,28.0,29.0
476,27.0,29.0,23.0,25.0,35.0,29.0,49.0,27.0,25.0,44.0,35.0,34.0,35.0,42.0,35.0,22.0,24.0
477,30.0,26.0,30.0,35.0,45.0,31.0,47.0,36.0,42.0,40.0,34.0,33.0,29.0,35.0,37.0,47.0,40.0
478,28.0,35.0,35.0,39.0,30.0,38.0,36.0,29.0,45.0,40.0,22.0,36.0,34.0,42.0,31.0,39.0,37.0
479,34.0,35.0,32.0,45.0,28.0,39.0,33.0,41.0,37.0,29.0,38.0,46.0,30.0,31.0,29.0,36.0,40.0
480,33.0,38.0,37.0,46.0,41.0,33.0,33.0,33.0,36.0,38.0,29.0,32.0,39.0,40.0,37.0,48.0,38.0
481,26.0,34.0,30.0,36.0,29.0,25.0,34.0,45.0,35.0,38.0,34.0,42.0,38.0,36.0,36.0,42.0,35.0
482,29.0,34.0,23.0,28.0,34.0,34.0,44.0,43.0,30.0,32.0,28.0,43.0,46.0,29.0,33.0,27.0,38.0
483,31.0,38.0,44.0,39.0,41.0,36.0,37.0,34.0,37.0,35.0,31.0,41.0,31.0,36.0,44.0,41.0,39.0
484,32.0,20.0,39.0,42.0,35.0,34.0,43.0,29.0,25.0,34.0,31.0,40.0,36.0,39.0,35.0,33.0,32.0
485,42.0,40.0,39.0,49.0,32.0,33.0,36.0,32.0,45.0,41.0,38.0,29.0,35.0,33.0,48.0,46.0,44.0
486,27.0,35.0,39.0,40.0,36.0,37.0,33.0,38.0,39.0,44.0,36.0,30.0,35.0,46.0,48.0,38.0,32.0
487,43.0,34.0,39.0,29.0,34.0,42.0,34.0,39.0,40.0,34.0,28.0,40.0,41.0,29.0,44.0,35.0,21.0
488,37.0,33.0,33.0,22.0,30.0,28.0,33.0,45.0,42.0,38.0,33.0,36.0,37.0,36.0,43.0,36.0,45.0
489,29.0,32.0,40.0,50.0,34.0,36.0,37.0,39.0,25.0,23.0,46.0,28.0,32.0,38.0,41.0,36.0,33.0
490,46.0,31.0,43.0,35.0,42.0,43.0,30.0,37.0,39.0,39.0,29.0,51.0,39.0,49.0,31.0,31.0,44.0
491,36.0,31.0,34.0,43.0,34.0,43.0,37.0,32.0,36.0,34.0,44.0,36.0,36.0,36.0,35.0,27.0,38.0
492,35.0,25.0,44.0,51.0,44.0,33.0,30.0,30.0,39.0,37.0,40.0,29.0,34.0,31.0,25.0,40.0,33.0
493,28.0,32.0,28.0,35.0,35.0,31.0,30.0,42.0,34.0,36.0,27.0,48.0,48.0,43.0,27.0,33.0,37.0
494,26.0,31.0,36.0,30.0,50.0,45.0,43.0,37.0,34.0,30.0,36.0,29.0,44.0,35.0,40.0,41.0,38.0
495,32.0,37.0,35.0,40.0,38.0,37.0,41.0,34.0,28.0,39.0,32.0,31.0,30.0,35.0,43.0,36.0,36.0
496,40.0,34.0,50.0,46.0,36.0,46.0,43.0,43.0,38.0,33.0,35.0,38.0,36.0,35.0,44.0,44.0,38.0
497,38.0,41.0,43.0,41.0,40.0,37.0,43.0,29.0,46.0,37.0,38.0,32.0,26.0,35.0,40.0,44.0,43.0
498,34.0,36.0,32.0,37.0,39.0,40.0,32.0,40.0,46.0,34.0,26.0,31.0,43.0,30.0,37.0,30.0,45.0
499,50.0,49.0,44.0,28.0,30.0,40.0,30.0,41.0,25.0,44.0,27.0,54.0,35.0,36.0,29.0,38.0,40.0
500,38.0,37.0,37.0,45.0,42.0,35.0,29.0,35.0,42.0,38.0,32.0,39.0,32.0,29.0,35.0,34.0,37.0
501,37.0,37.0,35.0,41.0,43.0,35.0,35.0,39.0,41.0,37.0,48.0,38.0,36.0,39.0,54.0,33.0,38.0
502,39.0,39.0,35.0,33.0,31.0,46.0,30.0,42.0,20.0,41.0,33.0,40.0,33.0,42.0,33.0,37.0,43.0
503,30.0,37.0,28.0,20.0,37.0,28.0,38.0,47.0,34.0,49.0,31.0,44.0,35.0,40.0,26.0,31.0,30.0
504,33.0,35.0,40.0,38.0,37.0,31.0,38.0,31.0,37.0,34.0,35.0,28.0,36.0,34.0,29.0,32.0,39.0
505,32.0,30.0,30.0,28.0,33.0,33.0,36.0,29.0,43.0,27.0,35.0,34.0,28.0,42.0,22.0,33.0,31.0
506,25.0,32.0,31.0,26.0,33.0,23.0,28.0,29.0,25.0,38.0,31.0,35.0,41.0,31.0,32.0,41.0,40.0
507,29.0,26.0,29.0,27.0,30.0,29.0,32.0,28.0,29.0,29.0,29.0,35.0,31.0,31.0,28.0,27.0,30.0
508,14.0,26.0,21.0,37.0,29.0,23.0,28.0,28.0,37.0,22.0,33.0,24.0,24.0,40.0,30.0,32.0,26.0
509,42.0,34.0,27.0,26.0,27.0,30.0,24.0,23.0,24.0,30.0,34.0,30.0,29.0,31.0,23.0,37.0,41.0
510,36.0,30.0,39.0,37.0,33.0,35.0,30.0,30.0,36.0,38.0,34.0,35.0,31.0,39.0,31.0,41.0,42.0
511,20.0,33.0,29.0,29.0,30.0,33.0,18.0,31.0,27.0,23.0,42.0,39.0,29.0,39.0,38.0,40.0,24.0
512,34.0,28.0,32.0,29.0,35.0,43.0,32.0,36.0,37.0,34.0,35.0,31.0,28.0,21.0,38.0,51.0,22.0
513,36.0,28.0,34.0,28.0,22.0,30.0,30.0,28.0,41.0,35.0,30.0,27.0,32.0,29.0,31.0,32.0,26.0
514,39.0,45.0,38.0,41.0,26.0,26.0,40.0,47.0,24.0,30.0,31.0,23.0,37.0,34.0,22.0,30.0,22.0
515,31.0,33.0,28.0,28.0,31.0,32.0,36.0,26.0,32.0,46.0,40.0,24.0,37.0,23.0,38.0,24.0,36.0
516,38.0,30.0,34.0,36.0,46.0,35.0,34.0,33.0,34.0,41.0,38.0,30.0,33.0,35.0,32.0,26.0,28.0
517,20.0,22.0,27.0,27.0,22.0,31.0,34.0,29.0,30.0,24.0,25.0,29.0,31.0,38.0,28.0,34.0,35.0
518,29.0,27.0,29.0,32.0,34.0,27.0,30.0,37.0,37.0,44.0,30.0,23.0,32.0,27.0,26.0,26.0,32.0
519,30.0,32.0,32.0,20.0,33.0,31.0,38.0,33.0,36.0,42.0,35.0,41.0,35.0,37.0,30.0,35.0,33.0
520,44.0,41.0,48.0,37.0,51.0,22.0,29.0,28.0,37.0,43.0,34.0,31.0,42.0,34.0,28.0,27.0,25.0
521,31.0,28.0,30.0,22.0,31.0,31.0,32.0,37.0,34.0,25.0,33.0,29.0,33.0,34.0,27.0,23.0,31.0
522,38.0,33.0,39.0,43.0,24.0,36.0,24.0,47.0,44.0,43.0,29.0,48.0,40.0,31.0,41.0,36.0,40.0
523,30.0,26.0,36.0,25.0,37.0,30.0,45.0,30.0,45.0,36.0,24.0,43.0,35.0,33.0,29.0,31.0,23.0
524,26.0,23.0,23.0,30.0,43.0,26.0,26.0,33.0,40.0,36.0,27.0,46.0,30.0,33.0,26.0,30.0,22.0
525,36.0,43.0,20.0,48.0,34.0,38.0,22.0,31.0,44.0,31.0,27.0,27.0,38.0,22.0,47.0,28.0,41.0
526,31.0,40.0,27.0,40.0,33.0,39.0,36.0,31.0,27.0,24.0,30.0,32.0,35.0,27.0,31.0,38.0,36.0
527,44.0,39.0,36.0,35.0,36.0,40.0,31.0,38.0,41.0,37.0,47.0,24.0,28.0,31.0,36.0,31.0,36.0
528,43.0,31.0,38.0,38.0,36.0,42.0,28.0,33.0,29.0,31.0,34.0,36.0,37.0,41.0,34.0,36.0,35.0
529,26.0,36.0,19.0,33.0,26.0,23.0,24.0,31.0,28.0,30.0,29.0,30.0,28.0,35.0,31.0,27.0,32.0
530,40.0,46.0,49.0,51.0,40.0,31.0,36.0,27.0,35.0,32.0,36.0,40.0,47.0,41.0,43.0,27.0,40.0
