,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
531,40.0,39.0,42.0,30.0,40.0,35.0,43.0,30.0,38.0,33.0,33.0,29.0,35.0,36.0,50.0,30.0,44.0
532,33.0,44.0,32.0,54.0,36.0,44.0,39.0,34.0,31.0,34.0,45.0,39.0,36.0,38.0,38.0,40.0,43.0
533,42.0,41.0,37.0,31.0,50.0,42.0,46.0,37.0,44.0,34.0,45.0,44.0,40.0,37.0,35.0,43.0,44.0
534,39.0,44.0,40.0,41.0,46.0,47.0,38.0,37.0,45.0,43.0,48.0,42.0,47.0,42.0,39.0,49.0,46.0
535,39.0,36.0,44.0,38.0,44.0,47.0,47.0,46.0,43.0,42.0,38.0,41.0,43.0,49.0,49.0,34.0,43.0
536,31.0,52.0,41.0,53.0,41.0,46.0,48.0,38.0,48.0,42.0,47.0,35.0,38.0,44.0,48.0,32.0,37.0
537,49.0,38.0,36.0,42.0,41.0,39.0,30.0,49.0,47.0,37.0,42.0,33.0,41.0,44.0,43.0,42.0,31.0
538,45.0,41.0,44.0,43.0,62.0,43.0,37.0,24.0,48.0,46.0,27.0,47.0,48.0,22.0,37.0,43.0,35.0
539,48.0,49.0,41.0,48.0,41.0,44.0,36.0,25.0,39.0,42.0,36.0,50.0,47.0,34.0,37.0,39.0,39.0
540,40.0,49.0,42.0,39.0,38.0,46.0,39.0,35.0,29.0,46.0,37.0,36.0,41.0,34.0,40.0,44.0,48.0
541,44.0,34.0,34.0,48.0,38.0,48.0,40.0,23.0,34.0,41.0,32.0,37.0,38.0,36.0,41.0,36.0,38.0
542,42.0,40.0,49.0,36.0,49.0,38.0,30.0,40.0,40.0,37.0,36.0,36.0,41.0,38.0,40.0,42.0,36.0
543,43.0,45.0,39.0,61.0,44.0,51.0,43.0,40.0,37.0,44.0,48.0,37.0,46.0,39.0,41.0,44.0,51.0
544,49.0,45.0,36.0,38.0,43.0,45.0,42.0,36.0,45.0,44.0,45.0,37.0,36.0,42.0,44.0,38.0,40.0
545,43.0,38.0,39.0,57.0,52.0,45.0,46.0,44.0,40.0,52.0,46.0,29.0,46.0,37.0,38.0,39.0,40.0
546,43.0,49.0,49.0,48.0,51.0,37.0,41.0,43.0,39.0,52.0,35.0,36.0,51.0,47.0,37.0,37.0,46.0
547,46.0,43.0,37.0,37.0,35.0,47.0,42.0,34.0,46.0,46.0,54.0,38.0,40.0,37.0,38.0,26.0,26.0
548,47.0,41.0,52.0,36.0,47.0,61.0,45.0,38.0,41.0,45.0,42.0,38.0,36.0,29.0,46.0,38.0,40.0
549,38.0,26.0,47.0,46.0,46.0,42.0,42.0,41.0,46.0,47.0,37.0,30.0,42.0,37.0,46.0,44.0,33.0
550,47.0,36.0,39.0,37.0,43.0,33.0,44.0,45.0,37.0,36.0,35.0,41.0,40.0,31.0,42.0,38.0,40.0
551,42.0,48.0,47.0,41.0,34.0,30.0,33.0,29.0,34.0,33.0,41.0,56.0,42.0,28.0,33.0,37.0,36.0
552,35.0,40.0,37.0,29.0,30.0,28.0,37.0,31.0,33.0,35.0,31.0,31.0,51.0,33.0,37.0,39.0,36.0
553,44.0,39.0,35.0,55.0,45.0,41.0,29.0,33.0,29.0,31.0,41.0,38.0,40.0,53.0,44.0,35.0,44.0
554,40.0,57.0,42.0,40.0,45.0,32.0,40.0,43.0,55.0,44.0,44.0,41.0,35.0,40.0,32.0,36.0,38.0
555,40.0,43.0,43.0,29.0,32.0,50.0,28.0,39.0,42.0,39.0,44.0,35.0,28.0,45.0,45.0,39.0,40.0
556,44.0,46.0,49.0,40.0,42.0,36.0,43.0,53.0,48.0,33.0,47.0,49.0,37.0,41.0,43.0,47.0,43.0
557,45.0,41.0,44.0,33.0,34.0,41.0,37.0,33.0,39.0,33.0,44.0,36.0,35.0,45.0,41.0,43.0,42.0
558,33.0,36.0,31.0,42.0,36.0,46.0,32.0,41.0,39.0,42.0,45.0,33.0,46.0,34.0,44.0,32.0,41.0
559,28.0,44.0,50.0,41.0,45.0,41.0,49.0,51.0,43.0,49.0,58.0,38.0,37.0,33.0,45.0,40.0,47.0
560,34.0,36.0,41.0,48.0,36.0,38.0,48.0,61.0,40.0,41.0,37.0,52.0,33.0,41.0,37.0,41.0,48.0
561,35.0,45.0,31.0,33.0,25.0,40.0,36.0,62.0,45.0,45.0,44.0,40.0,42.0,43.0,38.0,40.0,39.0
562,43.0,33.0,42.0,48.0,42.0,35.0,44.0,56.0,42.0,42.0,44.0,37.0,43.0,31.0,47.0,47.0,49.0
563,30.0,34.0,52.0,46.0,43.0,31.0,43.0,45.0,56.0,48.0,34.0,33.0,43.0,33.0,41.0,51.0,50.0
564,41.0,35.0,40.0,42.0,41.0,44.0,42.0,57.0,45.0,40.0,41.0,50.0,42.0,41.0,48.0,36.0,47.0
565,36.0,35.0,45.0,40.0,39.0,39.0,36.0,48.0,46.0,38.0,53.0,45.0,36.0,39.0,55.0,39.0,39.0
566,37.0,38.0,38.0,45.0,40.0,34.0,41.0,41.0,34.0,49.0,42.0,44.0,52.0,38.0,42.0,43.0,43.0
567,49.0,45.0,47.0,42.0,34.0,45.0,32.0,41.0,47.0,39.0,35.0,42.0,38.0,36.0,39.0,40.0,44.0
568,39.0,39.0,37.0,36.0,32.0,45.0,35.0,38.0,52.0,37.0,48.0,46.0,33.0,38.0,44.0,49.0,47.0
569,41.0,31.0,46.0,44.0,43.0,37.0,28.0,57.0,57.0,43.0,46.0,39.0,29.0,41.0,35.0,44.0,48.0
570,39.0,45.0,39.0,38.0,45.0,41.0,45.0,47.0,42.0,37.0,43.0,54.0,42.0,35.0,39.0,43.0,54.0
571,40.0,32.0,43.0,44.0,53.0,37.0,47.0,51.0,50.0,55.0,40.0,41.0,37.0,41.0,37.0,44.0,38.0
572,38.0,30.0,46.0,50.0,55.0,50.0,44.0,46.0,47.0,44.0,51.0,42.0,40.0,47.0,37.0,27.0,31.0
573,37.0,38.0,45.0,43.0,44.0,40.0,42.0,50.0,34.0,45.0,34.0,36.0,41.0,38.0,45.0,33.0,42.0
574,41.0,46.0,34.0,34.0,41.0,39.0,41.0,45.0,42.0,37.0,50.0,48.0,42.0,35.0,41.0,40.0,40.0
575,40.0,42.0,43.0,41.0,24.0,35.0,41.0,44.0,42.0,43.0,43.0,40.0,40.0,37.0,37.0,38.0,47.0
576,25.0,42.0,27.0,36.0,40.0,33.0,44.0,39.0,38.0,35.0,36.0,35.0,37.0,45.0,42.0,43.0,40.0
577,34.0,31.0,38.0,38.0,46.0,48.0,45.0,43.0,54.0,47.0,43.0,24.0,56.0,41.0,40.0,41.0,36.0
578,32.0,39.0,30.0,34.0,23.0,35.0,23.0,42.0,33.0,28.0,35.0,36.0,22.0,32.0,23.0,31.0,31.0
579,41.0,39.0,46.0,52.0,30.0,37.0,28.0,30.0,39.0,35.0,36.0,38.0,44.0,45.0,32.0,32.0,31.0
580,30.0,27.0,31.0,35.0,28.0,38.0,42.0,42.0,33.0,45.0,43.0,39.0,40.0,30.0,41.0,37.0,33.0
581,38.0,46.0,37.0,46.0,40.0,37.0,44.0,35.0,40.0,41.0,38.0,39.0,44.0,39.0,51.0,44.0,49.0
582,34.0,32.0,42.0,38.0,27.0,45.0,31.0,45.0,42.0,33.0,41.0,36.0,45.0,45.0,30.0,52.0,53.0
583,29.0,32.0,37.0,30.0,39.0,20.0,18.0,26.0,24.0,24.0,31.0,26.0,35.0,30.0,26.0,31.0,30.0
584,21.0,29.0,32.0,29.0,20.0,21.0,27.0,31.0,37.0,41.0,26.0,42.0,18.0,42.0,23.0,32.0,28.0
585,34.0,48.0,29.0,31.0,43.0,39.0,34.0,40.0,32.0,38.0,28.0,32.0,39.0,43.0,34.0,34.0,21.0
586,37.0,38.0,35.0,42.0,31.0,40.0,41.0,33.0,38.0,37.0,34.0,31.0,46.0,31.0,26.0,33.0,35.0
587,43.0,37.0,41.0,44.0,24.0,34.0,38.0,41.0,43.0,35.0,30.0,43.0,44.0,47.0,41.0,38.0,43.0
588,47.0,39.0,48.0,42.0,34.0,30.0,32.0,47.0,36.0,29.0,44.0,42.0,33.0,26.0,39.0,35.0,27.0
589,45.0,35.0,41.0,47.0,27.0,51.0,33.0,37.0,41.0,35.0,49.0,30.0,39.0,38.0,38.0,34.0,42.0
590,33.0,42.0,39.0,39.0,39.0,37.0,50.0,30.0,41.0,36.0,48.0,38.0,25.0,37.0,29.0,30.0,31.0
591,28.0,32.0,29.0,45.0,37.0,36.0,51.0,36.0,43.0,42.0,43.0,29.0,49.0,37.0,38.0,33.0,32.0
592,31.0,34.0,39.0,35.0,24.0,37.0,44.0,34.0,25.0,39.0,34.0,29.0,44.0,28.0,40.0,36.0,23.0
593,28.0,31.0,32.0,38.0,37.0,44.0,32.0,37.0,50.0,31.0,42.0,42.0,40.0,27.0,39.0,29.0,31.0
594,40.0,37.0,32.0,30.0,36.0,41.0,31.0,41.0,33.0,32.0,37.0,41.0,35.0,30.0,31.0,28.0,40.0
595,40.0,42.0,39.0,40.0,36.0,34.0,35.0,42.0,32.0,32.0,34.0,39.0,44.0,29.0,26.0,33.0,37.0
596,35.0,37.0,40.0,37.0,47.0,44.0,28.0,36.0,40.0,36.0,26.0,29.0,34.0,45.0,27.0,48.0,29.0
597,45.0,43.0,43.0,33.0,31.0,35.0,38.0,32.0,33.0,30.0,32.0,34.0,39.0,43.0,36.0,33.0,32.0
598,23.0,25.0,32.0,35.0,33.0,31.0,29.0,38.0,27.0,32.0,26.0,45.0,40.0,33.0,30.0,33.0,26.0
599,32.0,26.0,33.0,30.0,27.0,32.0,28.0,28.0,19.0,28.0,32.0,37.0,47.0,34.0,28.0,41.0,32.0
600,39.0,34.0,36.0,27.0,39.0,32.0,30.0,32.0,34.0,31.0,40.0,30.0,33.0,31.0,29.0,32.0,38.0
601,32.0,17.0,26.0,20.0,33.0,33.0,39.0,35.0,48.0,38.0,60.0,32.0,35.0,49.0,29.0,34.0,36.0
602,27.0,18.0,34.0,25.0,29.0,22.0,46.0,25.0,41.0,28.0,31.0,35.0,34.0,42.0,38.0,41.0,32.0
603,31.0,29.0,33.0,23.0,34.0,39.0,24.0,27.0,34.0,25.0,31.0,26.0,29.0,35.0,27.0,39.0,41.0
604,29.0,32.0,26.0,21.0,25.0,32.0,25.0,20.0,28.0,25.0,31.0,34.0,45.0,19.0,40.0,41.0,27.0
605,31.0,23.0,23.0,27.0,30.0,22.0,28.0,30.0,27.0,36.0,22.0,31.0,29.0,35.0,26.0,27.0,29.0
606,21.0,24.0,23.0,22.0,30.0,28.0,29.0,36.0,37.0,25.0,24.0,24.0,32.0,38.0,31.0,29.0,28.0
607,16.0,19.0,21.0,28.0,15.0,25.0,19.0,28.0,38.0,26.0,24.0,32.0,29.0,32.0,31.0,20.0,37.0
608,23.0,26.0,30.0,27.0,31.0,21.0,30.0,36.0,33.0,51.0,29.0,41.0,29.0,30.0,20.0,33.0,25.0
609,22.0,15.0,18.0,17.0,25.0,23.0,22.0,20.0,41.0,23.0,21.0,31.0,36.0,37.0,23.0,25.0,25.0
610,21.0,24.0,18.0,27.0,26.0,35.0,37.0,37.0,30.0,45.0,36.0,25.0,34.0,29.0,27.0,35.0,23.0
611,30.0,33.0,30.0,25.0,33.0,21.0,27.0,28.0,27.0,30.0,39.0,28.0,27.0,45.0,33.0,34.0,41.0
612,32.0,26.0,33.0,39.0,34.0,35.0,42.0,42.0,42.0,39.0,29.0,37.0,38.0,35.0,38.0,37.0,40.0
613,38.0,39.0,41.0,37.0,36.0,42.0,32.0,45.0,44.0,34.0,42.0,42.0,33.0,29.0,55.0,31.0,34.0
614,46.0,36.0,36.0,40.0,38.0,43.0,38.0,42.0,34.0,49.0,36.0,49.0,35.0,41.0,42.0,40.0,37.0
615,46.0,30.0,32.0,42.0,40.0,36.0,42.0,41.0,33.0,40.0,42.0,28.0,39.0,43.0,36.0,43.0,44.0
616,33.0,33.0,31.0,40.0,34.0,39.0,49.0,33.0,40.0,39.0,35.0,34.0,32.0,34.0,44.0,46.0,35.0
617,36.0,35.0,42.0,38.0,40.0,44.0,31.0,37.0,43.0,31.0,38.0,51.0,40.0,28.0,36.0,36.0,38.0
618,43.0,44.0,34.0,33.0,40.0,40.0,27.0,44.0,37.0,43.0,57.0,42.0,47.0,34.0,37.0,37.0,41.0
619,41.0,32.0,37.0,38.0,39.0,34.0,28.0,37.0,46.0,38.0,47.0,36.0,36.0,40.0,40.0,38.0,40.0
620,44.0,35.0,45.0,43.0,44.0,32.0,42.0,35.0,41.0,39.0,49.0,25.0,51.0,43.0,38.0,38.0,43.0
621,35.0,32.0,41.0,38.0,38.0,33.0,33.0,32.0,42.0,33.0,31.0,51.0,40.0,41.0,32.0,54.0,38.0
622,40.0,28.0,39.0,48.0,37.0,32.0,39.0,35.0,43.0,42.0,37.0,52.0,47.0,30.0,31.0,27.0,39.0
623,31.0,36.0,31.0,28.0,42.0,39.0,44.0,36.0,32.0,36.0,33.0,47.0,36.0,43.0,33.0,50.0,45.0
624,33.0,29.0,32.0,31.0,48.0,41.0,35.0,32.0,39.0,40.0,36.0,43.0,52.0,37.0,34.0,34.0,37.0
625,52.0,43.0,57.0,38.0,34.0,39.0,25.0,48.0,40.0,36.0,33.0,36.0,48.0,33.0,32.0,31.0,42.0
626,36.0,43.0,42.0,43.0,38.0,35.0,35.0,47.0,50.0,36.0,38.0,38.0,39.0,51.0,42.0,44.0,38.0
627,31.0,30.0,34.0,40.0,28.0,35.0,47.0,48.0,40.0,36.0,42.0,43.0,36.0,42.0,35.0,28.0,43.0
628,29.0,41.0,37.0,29.0,43.0,33.0,39.0,29.0,43.0,39.0,41.0,36.0,48.0,38.0,37.0,39.0,47.0
629,34.0,40.0,40.0,38.0,40.0,32.0,33.0,38.0,35.0,35.0,36.0,33.0,30.0,32.0,28.0,31.0,36.0
630,41.0,37.0,37.0,49.0,39.0,39.0,35.0,28.0,31.0,48.0,36.0,47.0,32.0,32.0,35.0,39.0,36.0
631,30.0,31.0,37.0,34.0,37.0,30.0,38.0,43.0,53.0,43.0,46.0,26.0,39.0,32.0,45.0,33.0,50.0
632,38.0,31.0,30.0,43.0,26.0,38.0,43.0,38.0,32.0,44.0,41.0,32.0,38.0,37.0,31.0,47.0,34.0
633,35.0,27.0,34.0,38.0,25.0,36.0,42.0,32.0,29.0,37.0,35.0,26.0,34.0,41.0,44.0,41.0,39.0
634,35.0,29.0,33.0,38.0,42.0,36.0,28.0,45.0,36.0,35.0,29.0,32.0,35.0,34.0,31.0,31.0,39.0
635,39.0,35.0,27.0,36.0,35.0,43.0,39.0,34.0,43.0,40.0,29.0,36.0,37.0,42.0,40.0,38.0,31.0
636,41.0,41.0,32.0,39.0,44.0,27.0,30.0,33.0,48.0,31.0,42.0,34.0,36.0,43.0,43.0,45.0,32.0
637,38.0,30.0,29.0,34.0,37.0,31.0,36.0,33.0,28.0,32.0,29.0,34.0,32.0,30.0,35.0,33.0,32.0
638,39.0,36.0,41.0,51.0,47.0,42.0,35.0,39.0,50.0,33.0,35.0,48.0,38.0,37.0,30.0,36.0,34.0
639,42.0,47.0,39.0,47.0,30.0,39.0,37.0,43.0,44.0,46.0,32.0,40.0,40.0,48.0,39.0,41.0,38.0
640,48.0,36.0,40.0,45.0,48.0,41.0,31.0,45.0,42.0,42.0,35.0,39.0,44.0,34.0,34.0,40.0,47.0
641,28.0,33.0,42.0,37.0,35.0,34.0,29.0,41.0,40.0,51.0,41.0,46.0,42.0,39.0,34.0,39.0,46.0
642,46.0,44.0,34.0,34.0,41.0,37.0,35.0,32.0,41.0,43.0,46.0,41.0,34.0,36.0,35.0,40.0,47.0
643,32.0,43.0,40.0,43.0,49.0,40.0,35.0,39.0,36.0,43.0,34.0,39.0,32.0,37.0,35.0,38.0,40.0
644,51.0,49.0,32.0,40.0,41.0,32.0,28.0,31.0,47.0,39.0,34.0,39.0,44.0,41.0,34.0,41.0,40.0
645,27.0,51.0,40.0,38.0,49.0,38.0,37.0,33.0,40.0,32.0,29.0,40.0,32.0,32.0,34.0,36.0,36.0
646,27.0,44.0,41.0,37.0,49.0,48.0,29.0,43.0,50.0,32.0,41.0,41.0,36.0,35.0,35.0,29.0,49.0
647,30.0,29.0,37.0,49.0,34.0,39.0,42.0,39.0,37.0,43.0,32.0,42.0,47.0,30.0,36.0,37.0,46.0
648,30.0,37.0,34.0,43.0,36.0,28.0,33.0,42.0,35.0,25.0,32.0,41.0,31.0,40.0,30.0,45.0,41.0
649,17.0,24.0,25.0,39.0,33.0,36.0,27.0,42.0,41.0,35.0,35.0,43.0,45.0,40.0,41.0,36.0,42.0
650,34.0,21.0,28.0,22.0,30.0,36.0,19.0,41.0,29.0,30.0,24.0,32.0,33.0,39.0,26.0,33.0,29.0
651,21.0,21.0,29.0,34.0,24.0,36.0,29.0,40.0,35.0,32.0,35.0,41.0,43.0,37.0,37.0,38.0,37.0
652,34.0,41.0,48.0,46.0,37.0,44.0,41.0,37.0,46.0,31.0,37.0,45.0,38.0,44.0,37.0,47.0,46.0
653,30.0,43.0,42.0,46.0,39.0,34.0,34.0,36.0,40.0,33.0,40.0,32.0,30.0,35.0,36.0,37.0,35.0
654,48.0,42.0,44.0,38.0,45.0,36.0,40.0,45.0,31.0,45.0,32.0,49.0,50.0,36.0,37.0,41.0,39.0
655,39.0,44.0,30.0,38.0,32.0,47.0,25.0,49.0,34.0,42.0,47.0,46.0,48.0,38.0,45.0,48.0,48.0
656,38.0,31.0,25.0,35.0,33.0,35.0,30.0,30.0,35.0,34.0,36.0,40.0,40.0,35.0,33.0,51.0,25.0
657,37.0,40.0,39.0,47.0,37.0,39.0,34.0,46.0,34.0,42.0,32.0,44.0,40.0,48.0,37.0,38.0,41.0
658,33.0,43.0,37.0,40.0,51.0,40.0,40.0,36.0,40.0,32.0,41.0,31.0,32.0,35.0,42.0,43.0,51.0
659,35.0,38.0,37.0,40.0,37.0,27.0,34.0,41.0,38.0,49.0,38.0,41.0,39.0,39.0,37.0,33.0,55.0
660,39.0,51.0,37.0,41.0,57.0,39.0,40.0,43.0,40.0,53.0,39.0,46.0,45.0,41.0,34.0,27.0,26.0
661,44.0,29.0,39.0,39.0,40.0,35.0,40.0,40.0,39.0,31.0,34.0,30.0,39.0,24.0,44.0,33.0,37.0
662,36.0,38.0,32.0,33.0,34.0,33.0,38.0,34.0,38.0,32.0,35.0,35.0,43.0,40.0,39.0,47.0,32.0
663,40.0,44.0,38.0,35.0,38.0,45.0,42.0,45.0,33.0,35.0,46.0,33.0,37.0,30.0,31.0,42.0,35.0
664,30.0,38.0,34.0,38.0,41.0,44.0,30.0,38.0,45.0,32.0,31.0,42.0,30.0,46.0,44.0,24.0,39.0
665,38.0,46.0,27.0,32.0,36.0,37.0,22.0,33.0,41.0,38.0,39.0,26.0,39.0,40.0,34.0,33.0,34.0
666,33.0,37.0,21.0,31.0,30.0,29.0,38.0,48.0,36.0,38.0,30.0,53.0,42.0,35.0,34.0,31.0,32.0
667,40.0,47.0,39.0,45.0,41.0,37.0,39.0,43.0,44.0,38.0,37.0,36.0,35.0,36.0,33.0,29.0,43.0
668,36.0,33.0,44.0,41.0,32.0,25.0,29.0,49.0,43.0,39.0,39.0,45.0,31.0,31.0,54.0,26.0,45.0
669,36.0,38.0,23.0,52.0,37.0,36.0,41.0,43.0,39.0,38.0,37.0,36.0,44.0,42.0,35.0,47.0,37.0
670,43.0,30.0,35.0,39.0,38.0,38.0,32.0,43.0,36.0,44.0,46.0,39.0,39.0,40.0,36.0,30.0,43.0
671,31.0,36.0,39.0,39.0,26.0,54.0,39.0,40.0,34.0,30.0,34.0,38.0,49.0,36.0,37.0,34.0,34.0
672,41.0,37.0,45.0,42.0,41.0,47.0,42.0,27.0,32.0,40.0,36.0,31.0,26.0,45.0,42.0,37.0,45.0
673,32.0,37.0,38.0,34.0,29.0,48.0,33.0,32.0,44.0,30.0,40.0,35.0,23.0,31.0,43.0,40.0,42.0
674,36.0,30.0,30.0,38.0,36.0,35.0,41.0,41.0,44.0,36.0,37.0,44.0,45.0,36.0,35.0,36.0,38.0
675,41.0,34.0,38.0,46.0,40.0,33.0,35.0,38.0,39.0,39.0,42.0,51.0,31.0,35.0,40.0,34.0,31.0
676,29.0,30.0,32.0,38.0,39.0,37.0,33.0,33.0,41.0,38.0,44.0,40.0,31.0,44.0,38.0,35.0,36.0
677,29.0,34.0,38.0,31.0,24.0,39.0,27.0,33.0,26.0,30.0,28.0,29.0,30.0,27.0,34.0,26.0,32.0
678,33.0,28.0,26.0,27.0,20.0,25.0,29.0,25.0,18.0,27.0,31.0,24.0,26.0,31.0,37.0,39.0,49.0
679,20.0,27.0,26.0,30.0,26.0,24.0,34.0,36.0,47.0,37.0,36.0,35.0,22.0,39.0,45.0,35.0,37.0
680,13.0,11.0,17.0,11.0,23.0,28.0,28.0,28.0,28.0,26.0,21.0,31.0,49.0,32.0,31.0,24.0,39.0
681,17.0,14.0,15.0,14.0,15.0,23.0,22.0,17.0,13.0,33.0,32.0,12.0,15.0,30.0,40.0,24.0,38.0
682,32.0,23.0,25.0,19.0,27.0,33.0,34.0,26.0,38.0,22.0,37.0,29.0,21.0,29.0,30.0,32.0,35.0
683,29.0,40.0,29.0,33.0,44.0,24.0,27.0,35.0,38.0,39.0,29.0,28.0,40.0,37.0,39.0,40.0,40.0
684,34.0,32.0,40.0,31.0,32.0,42.0,39.0,44.0,44.0,31.0,32.0,38.0,37.0,36.0,28.0,24.0,43.0
685,44.0,36.0,33.0,42.0,48.0,24.0,43.0,23.0,43.0,35.0,34.0,33.0,37.0,30.0,42.0,33.0,37.0
686,24.0,26.0,33.0,40.0,31.0,31.0,36.0,41.0,35.0,36.0,24.0,32.0,28.0,37.0,33.0,43.0,41.0
687,27.0,29.0,29.0,20.0,34.0,22.0,26.0,32.0,25.0,46.0,29.0,48.0,29.0,27.0,34.0,34.0,37.0
688,17.0,23.0,23.0,22.0,20.0,35.0,24.0,27.0,37.0,21.0,39.0,25.0,32.0,29.0,29.0,26.0,41.0
689,19.0,13.0,16.0,19.0,22.0,34.0,28.0,30.0,42.0,47.0,23.0,42.0,37.0,29.0,43.0,29.0,26.0
690,19.0,18.0,25.0,26.0,20.0,36.0,32.0,34.0,32.0,28.0,36.0,29.0,29.0,30.0,31.0,23.0,32.0
691,19.0,31.0,28.0,32.0,21.0,19.0,24.0,21.0,20.0,31.0,20.0,23.0,28.0,31.0,26.0,29.0,33.0
692,29.0,29.0,26.0,20.0,30.0,29.0,27.0,40.0,29.0,27.0,35.0,24.0,26.0,38.0,35.0,41.0,39.0
693,27.0,26.0,30.0,36.0,31.0,49.0,23.0,30.0,34.0,27.0,31.0,27.0,44.0,36.0,38.0,35.0,32.0
694,29.0,30.0,32.0,44.0,32.0,26.0,33.0,38.0,39.0,35.0,34.0,32.0,36.0,37.0,39.0,39.0,36.0
695,29.0,31.0,36.0,34.0,43.0,29.0,44.0,45.0,44.0,42.0,37.0,41.0,36.0,39.0,39.0,35.0,37.0
696,33.0,41.0,30.0,28.0,43.0,22.0,24.0,45.0,43.0,40.0,34.0,28.0,34.0,40.0,45.0,33.0,39.0
697,28.0,22.0,27.0,24.0,36.0,34.0,31.0,35.0,36.0,31.0,29.0,38.0,43.0,36.0,34.0,41.0,37.0
698,23.0,29.0,29.0,27.0,33.0,39.0,29.0,20.0,22.0,29.0,38.0,36.0,46.0,33.0,35.0,36.0,37.0
699,22.0,24.0,30.0,22.0,24.0,23.0,28.0,37.0,30.0,27.0,23.0,36.0,32.0,39.0,34.0,30.0,48.0
700,24.0,24.0,22.0,24.0,31.0,35.0,32.0,33.0,31.0,20.0,35.0,27.0,31.0,34.0,19.0,35.0,38.0
701,18.0,24.0,36.0,26.0,24.0,16.0,26.0,19.0,31.0,28.0,21.0,32.0,32.0,30.0,35.0,41.0,32.0
702,19.0,19.0,17.0,25.0,23.0,20.0,21.0,34.0,30.0,41.0,29.0,30.0,24.0,31.0,32.0,39.0,25.0
703,29.0,28.0,35.0,24.0,39.0,31.0,33.0,36.0,30.0,30.0,33.0,28.0,37.0,30.0,24.0,32.0,23.0
704,52.0,43.0,42.0,26.0,36.0,27.0,26.0,33.0,29.0,35.0,46.0,37.0,39.0,46.0,34.0,29.0,29.0
705,36.0,29.0,34.0,24.0,30.0,44.0,28.0,49.0,50.0,35.0,35.0,35.0,26.0,33.0,33.0,35.0,45.0
706,33.0,32.0,25.0,26.0,38.0,34.0,45.0,44.0,36.0,34.0,26.0,30.0,33.0,36.0,35.0,41.0,39.0
707,28.0,30.0,37.0,17.0,28.0,31.0,29.0,33.0,26.0,32.0,25.0,30.0,38.0,19.0,24.0,43.0,28.0
